transaction_id,amount,transaction_type,channel,time_of_day_hour,account_age_days,daily_transaction_count,failed_login_attempts,distance_from_home_km,is_foreign_transaction,is_fraud
TXN-14091,433.81,Payment,Mobile_App,12,482,4,1,10.0,0,0
TXN-14092,80.25,Transfer,Mobile_App,12,45,6,0,5.6,0,0
TXN-14093,32.18,Purchase,Web_Browser,21,76,4,0,2.7,0,0
TXN-14094,114.83,Payment,Web_Browser,16,259,3,3,1471.4,0,0
TXN-14095,3298.19,Transfer,POS_Terminal,16,93,2,0,12.9,0,1
TXN-14096,334.71,Payment,Mobile_App,14,325,5,0,21.5,0,0
TXN-14097,58.3,Payment,Mobile_App,21,282,3,1,1572.3,0,0
TXN-14098,113.58,Payment,ATM,16,35,3,0,3.7,0,0
TXN-14099,92.89,Payment,Mobile_App,19,321,2,0,22.7,0,0
TXN-14100,2161.27,Cash_Out,Web_Browser,16,773,6,3,6.9,0,1
TXN-14101,13.93,Transfer,POS_Terminal,16,53,2,0,14.9,0,0
TXN-14102,1587.99,Transfer,Mobile_App,10,273,1,0,784.7,0,1
TXN-14103,109.12,Payment,Web_Browser,10,126,4,0,4.4,1,0
TXN-14104,5.0,Payment,Mobile_App,17,185,4,0,13.8,0,0
TXN-14105,92.75,Cash_Out,Mobile_App,10,102,3,0,1128.6,0,0
TXN-14106,50.45,Purchase,Mobile_App,14,132,1,0,23.5,0,0
TXN-14107,84.41,Payment,POS_Terminal,9,9,3,0,17.9,0,0
TXN-14108,33.74,Purchase,Mobile_App,18,1198,2,0,22.0,0,0
TXN-14109,233.79,Cash_Out,Web_Browser,7,295,4,0,5.1,0,0
TXN-14110,152.93,Cash_Out,ATM,18,209,2,0,18.3,0,0
TXN-14111,13.61,Transfer,Web_Browser,14,146,2,0,14.0,0,0
TXN-14112,20.5,Payment,Web_Browser,8,233,5,0,9.2,0,0
TXN-14113,57.99,Payment,Mobile_App,13,144,3,0,1625.3,0,0
TXN-14114,29.41,Cash_Out,Mobile_App,10,134,3,1,6.0,1,0
TXN-14115,161.0,Payment,Mobile_App,10,188,2,0,0.1,0,0
TXN-14116,19.84,Purchase,Web_Browser,11,97,1,0,2.8,0,0
TXN-14117,3232.41,Transfer,ATM,5,60,1,4,674.4,0,1
TXN-14118,5.0,Payment,ATM,22,244,3,0,28.3,0,0
TXN-14119,36.42,Debit,POS_Terminal,3,556,3,0,29.5,0,0
TXN-14120,218.87,Payment,POS_Terminal,15,50,3,0,28.1,0,0
TXN-14121,5518.81,Transfer,Mobile_App,11,10,3,0,25.5,0,1
TXN-14122,56.14,Cash_Out,Web_Browser,15,86,3,0,3.8,1,1
TXN-14123,118.85,Purchase,POS_Terminal,11,1170,3,0,10.2,0,0
TXN-14124,6742.51,Debit,Mobile_App,15,530,4,0,2497.3,0,1
TXN-14125,48.8,Cash_Out,ATM,16,272,3,0,21.4,0,0
TXN-14126,204.04,Cash_Out,Mobile_App,16,795,2,0,0.0,0,0
TXN-14127,62.13,Purchase,Web_Browser,7,177,1,0,9.2,0,0
TXN-14128,93.92,Payment,Web_Browser,15,1228,6,0,0.2,0,0
TXN-14129,140.48,Payment,ATM,10,106,4,0,4.9,0,0
TXN-14130,5.0,Payment,Mobile_App,3,83,7,0,8.6,0,0
TXN-14131,26.59,Payment,Web_Browser,12,305,3,0,850.8,0,0
TXN-14132,30.27,Cash_Out,Web_Browser,12,143,1,0,15.9,0,0
TXN-14133,8417.46,Cash_Out,Mobile_App,13,296,2,0,6.8,0,1
TXN-14134,312.09,Cash_Out,POS_Terminal,16,110,1,0,10.1,0,0
TXN-14135,8.45,Payment,Web_Browser,10,289,5,0,25.5,0,0
TXN-14136,36.02,Debit,Web_Browser,10,97,3,0,1470.6,0,0
TXN-14137,163.08,Payment,Mobile_App,5,16,6,0,14.3,0,0
TXN-14138,9.58,Cash_Out,Mobile_App,16,730,4,0,4.6,0,0
TXN-14139,80.1,Cash_Out,Web_Browser,14,645,3,0,9.8,0,0
TXN-14140,86.1,Payment,Mobile_App,11,1061,2,1,0.4,0,0
TXN-14141,93.46,Payment,Mobile_App,16,379,3,0,28.7,0,0
TXN-14142,17.74,Payment,ATM,13,345,4,0,0.7,1,0
TXN-14143,52.43,Debit,Web_Browser,13,246,2,0,3.8,0,0
TXN-14144,16.41,Purchase,Web_Browser,13,41,3,0,6.1,0,0
TXN-14145,165.22,Cash_Out,Mobile_App,15,63,3,0,14.7,1,0
TXN-14146,18.84,Payment,Mobile_App,15,103,4,0,19.1,0,0
TXN-14147,7312.55,Transfer,Mobile_App,10,663,3,0,1.3,0,1
TXN-14148,441.8,Debit,Mobile_App,7,57,3,0,0.7,0,0
TXN-14149,168.63,Debit,Web_Browser,8,769,8,0,24.1,0,0
TXN-14150,9.32,Payment,Web_Browser,15,222,6,0,18.7,0,0
TXN-14151,40.29,Payment,Mobile_App,19,378,3,0,26.7,0,0
TXN-14152,58.31,Debit,Mobile_App,12,36,3,0,16.9,0,0
TXN-14153,45.15,Transfer,Mobile_App,8,95,5,1,20.9,0,0
TXN-14154,80.5,Payment,Mobile_App,17,955,2,0,7.1,0,0
TXN-14155,101.05,Payment,Mobile_App,18,93,3,0,13.4,0,0
TXN-14156,341.52,Transfer,ATM,19,106,2,0,24.6,0,1
TXN-14157,34.22,Purchase,Web_Browser,14,67,3,0,2.8,0,0
TXN-14158,114.81,Purchase,Web_Browser,18,42,4,0,8.2,0,0
TXN-14159,8139.69,Cash_Out,Mobile_App,1,80,2,0,20.2,0,1
TXN-14160,262.01,Transfer,ATM,7,309,5,0,11.4,0,0
TXN-14161,80.74,Payment,Web_Browser,6,183,1,0,17.2,0,0
TXN-14162,56.87,Transfer,POS_Terminal,16,243,1,0,5.2,0,0
TXN-14163,42.04,Transfer,Mobile_App,6,40,5,0,0.5,0,0
TXN-14164,22.87,Cash_Out,ATM,13,487,4,0,0.4,0,0
TXN-14165,129.88,Transfer,POS_Terminal,13,460,6,0,42.9,0,0
TXN-14166,24.03,Payment,POS_Terminal,10,7,6,0,43.4,0,0
TXN-14167,8.45,Payment,Mobile_App,19,146,6,0,3.6,0,0
TXN-14168,20.89,Payment,Mobile_App,8,22,4,0,2.4,0,0
TXN-14169,63.62,Payment,Mobile_App,11,472,3,0,0.3,0,0
TXN-14170,16.09,Payment,Mobile_App,17,401,2,0,3.9,0,0
TXN-14171,24.41,Purchase,POS_Terminal,3,697,2,0,6.1,0,0
TXN-14172,8.24,Transfer,Mobile_App,15,81,2,0,4.1,0,0
TXN-14173,23.87,Transfer,Mobile_App,18,183,8,1,23.9,0,0
TXN-14174,302.43,Purchase,Mobile_App,20,62,4,1,20.8,0,1
TXN-14175,28.99,Purchase,Mobile_App,19,140,3,0,1.3,0,0
TXN-14176,49.0,Cash_Out,Mobile_App,10,222,6,0,1474.6,1,0
TXN-14177,513.67,Debit,POS_Terminal,14,17,5,0,11.0,0,0
TXN-14178,76.04,Payment,Web_Browser,6,377,5,1,2.1,0,0
TXN-14179,73.1,Payment,Mobile_App,10,236,4,0,20.2,0,0
TXN-14180,21.02,Transfer,Mobile_App,6,530,4,0,1.3,0,0
TXN-14181,68.49,Cash_Out,Mobile_App,10,96,1,0,2.9,0,0
TXN-14182,308.57,Cash_Out,Mobile_App,19,701,7,0,2.4,0,0
TXN-14183,16.31,Payment,Web_Browser,11,1500,1,1,42.0,0,0
TXN-14184,45.34,Payment,Web_Browser,14,756,7,0,18.0,0,0
TXN-14185,16.88,Cash_Out,Web_Browser,12,452,4,0,7.9,1,1
TXN-14186,274.92,Payment,Web_Browser,12,502,3,0,25.9,0,0
TXN-14187,16.78,Cash_Out,Mobile_App,21,256,3,0,3.6,0,0
TXN-14188,27.01,Cash_Out,ATM,10,64,5,0,40.1,0,0
TXN-14189,17.13,Debit,POS_Terminal,15,340,1,1,1238.4,0,0
TXN-14190,13.7,Debit,ATM,12,375,3,1,12.3,0,0
TXN-14191,59.87,Purchase,Mobile_App,5,1268,4,2,23.7,0,0
TXN-14192,38.47,Transfer,ATM,13,234,3,0,15.5,0,0
TXN-14193,77.55,Debit,POS_Terminal,18,95,2,0,32.7,0,0
TXN-14194,101.63,Cash_Out,POS_Terminal,7,346,4,0,26.5,0,0
TXN-14195,10.16,Payment,Mobile_App,6,1165,3,0,3.3,0,0
TXN-14196,73.84,Payment,Web_Browser,8,59,2,0,4.1,0,0
TXN-14197,21.92,Payment,ATM,17,119,3,0,1.0,0,0
TXN-14198,63.05,Transfer,Web_Browser,16,235,2,2,3.7,0,0
TXN-14199,76.23,Cash_Out,Web_Browser,14,56,2,0,6.3,0,0
TXN-14200,42.14,Debit,ATM,13,7,2,0,0.4,0,0
TXN-14201,203.69,Payment,Mobile_App,19,124,4,0,5.7,0,0
TXN-14202,13.03,Payment,Web_Browser,17,602,2,1,22.1,0,0
TXN-14203,4276.74,Purchase,Mobile_App,18,14,3,0,27.5,0,1
TXN-14204,69.68,Payment,ATM,18,169,4,0,0.1,0,0
TXN-14205,451.19,Transfer,Mobile_App,15,431,3,0,0.1,1,0
TXN-14206,3035.46,Cash_Out,Web_Browser,12,919,2,0,755.5,0,1
TXN-14207,4504.99,Transfer,Web_Browser,18,1270,5,0,30.9,0,1
TXN-14208,179.64,Payment,POS_Terminal,20,165,4,1,9.5,0,0
TXN-14209,136.47,Payment,Web_Browser,2,902,3,0,61.0,0,0
TXN-14210,100.99,Payment,ATM,5,11,5,0,32.7,0,0
TXN-14211,26.59,Cash_Out,ATM,21,412,3,0,33.1,0,0
TXN-14212,53.23,Transfer,Mobile_App,10,309,5,0,2.1,0,0
TXN-14213,56.24,Payment,Mobile_App,19,87,2,0,9.7,0,0
TXN-14214,4695.0,Cash_Out,Mobile_App,11,213,2,1,75.7,0,1
TXN-14215,47.8,Debit,Mobile_App,7,42,4,0,2.4,0,0
TXN-14216,211.87,Payment,Web_Browser,6,616,4,0,1500.3,0,0
TXN-14217,51.7,Transfer,ATM,8,133,4,0,6.3,1,0
TXN-14218,62.77,Cash_Out,POS_Terminal,9,296,2,1,7.4,0,0
TXN-14219,48.03,Payment,Mobile_App,13,52,6,0,33.2,0,0
TXN-14220,45.72,Payment,Mobile_App,16,70,4,0,409.3,0,0
TXN-14221,50.85,Cash_Out,Web_Browser,22,1447,1,0,21.3,0,0
TXN-14222,56.51,Purchase,Web_Browser,12,420,2,0,16.8,0,0
TXN-14223,10.79,Debit,Mobile_App,13,981,1,0,11.3,0,0
TXN-14224,41.27,Cash_Out,POS_Terminal,13,106,4,0,23.5,1,0
TXN-14225,295.52,Debit,ATM,13,54,3,0,53.0,0,0
TXN-14226,8.9,Transfer,Mobile_App,13,210,3,0,51.1,0,0
TXN-14227,42.74,Cash_Out,POS_Terminal,0,205,4,2,1089.9,0,1
TXN-14228,31.15,Transfer,Mobile_App,0,58,3,0,10.0,0,0
TXN-14229,75.7,Payment,Web_Browser,7,397,3,0,2.7,0,0
TXN-14230,2895.03,Debit,Mobile_App,7,135,3,0,715.8,0,1
TXN-14231,1411.73,Cash_Out,Mobile_App,16,62,4,0,485.6,0,1
TXN-14232,7.3,Transfer,ATM,9,122,2,0,6.2,0,0
TXN-14233,7.19,Purchase,Mobile_App,19,249,4,0,2.1,0,0
TXN-14234,5.0,Payment,Web_Browser,20,389,3,0,3.8,0,0
TXN-14235,47.66,Payment,Mobile_App,21,198,7,0,1.3,0,0
TXN-14236,10.55,Payment,Mobile_App,20,224,3,1,11.1,0,0
TXN-14237,5.22,Debit,Mobile_App,10,45,7,2,2.0,0,0
TXN-14238,21.76,Debit,Mobile_App,13,739,2,0,20.4,0,0
TXN-14239,27.59,Payment,Web_Browser,8,793,3,0,6.1,0,0
TXN-14240,50.29,Cash_Out,Mobile_App,17,346,10,0,16.7,0,0
TXN-14241,5051.41,Transfer,Web_Browser,19,6,6,0,32.1,0,1
TXN-14242,58.01,Debit,Web_Browser,18,232,3,0,1.3,0,0
TXN-14243,123.96,Transfer,Web_Browser,12,298,5,2,67.6,0,0
TXN-14244,40.72,Transfer,Mobile_App,17,1500,4,0,15.5,0,0
TXN-14245,115.46,Purchase,ATM,7,1500,2,0,0.8,0,0
TXN-14246,38.48,Payment,Mobile_App,4,585,4,0,5.7,0,0
TXN-14247,36.67,Payment,Mobile_App,17,20,5,0,32.6,1,0
TXN-14248,30.83,Cash_Out,Mobile_App,12,920,2,0,13.6,0,0
TXN-14249,52.65,Purchase,Mobile_App,23,285,2,0,5.1,0,0
TXN-14250,105.61,Transfer,Mobile_App,7,485,3,0,42.3,0,0
TXN-14251,103.52,Payment,Web_Browser,18,157,5,0,23.2,0,0
TXN-14252,100.42,Payment,Mobile_App,13,116,1,0,20.0,0,0
TXN-14253,74.48,Transfer,Mobile_App,18,187,2,0,32.9,0,0
TXN-14254,17.25,Payment,POS_Terminal,18,48,6,0,22.0,0,0
TXN-14255,860.23,Cash_Out,Mobile_App,20,133,4,0,5.1,0,0
TXN-14256,3721.65,Purchase,Mobile_App,10,585,3,0,13.2,1,1
TXN-14257,61.7,Transfer,Mobile_App,20,12,4,0,27.7,0,0
TXN-14258,1094.11,Transfer,POS_Terminal,8,50,4,0,3.0,0,0
TXN-14259,131.94,Transfer,Mobile_App,6,41,6,1,2.7,1,0
TXN-14260,27.1,Payment,Mobile_App,12,155,3,0,2.6,0,0
TXN-14261,184.63,Purchase,Web_Browser,18,1500,2,0,3.2,0,0
TXN-14262,66.36,Transfer,Web_Browser,13,58,5,2,1.6,0,0
TXN-14263,24.13,Transfer,Web_Browser,18,48,5,0,27.3,0,0
TXN-14264,67.9,Cash_Out,POS_Terminal,16,740,3,0,25.6,0,0
TXN-14265,37.99,Transfer,Mobile_App,9,642,3,1,2328.6,0,1
TXN-14266,44.05,Cash_Out,Mobile_App,20,10,6,0,18.3,0,0
TXN-14267,56.97,Payment,Mobile_App,5,418,6,0,14.8,0,0
TXN-14268,109.9,Debit,Mobile_App,19,320,6,0,4.8,1,0
TXN-14269,134.51,Purchase,Mobile_App,10,438,3,0,1809.9,0,0
TXN-14270,26.36,Cash_Out,Mobile_App,13,205,3,0,4.3,0,0
TXN-14271,78.27,Purchase,Web_Browser,12,1427,4,0,588.3,0,0
TXN-14272,41.78,Payment,Web_Browser,8,14,2,0,5.8,0,0
TXN-14273,117.59,Transfer,Mobile_App,11,81,2,1,4.9,0,0
TXN-14274,19.66,Cash_Out,Web_Browser,8,152,3,0,0.3,0,0
TXN-14275,53.48,Cash_Out,Mobile_App,9,180,11,0,2383.6,0,0
TXN-14276,8.77,Transfer,Mobile_App,8,763,6,0,696.8,0,1
TXN-14277,110.42,Payment,Web_Browser,13,247,3,0,9.6,0,0
TXN-14278,330.82,Payment,Mobile_App,17,14,3,2,43.0,0,0
TXN-14279,256.4,Transfer,Mobile_App,14,158,2,0,5.2,0,0
TXN-14280,126.17,Payment,Mobile_App,19,162,4,0,16.8,0,0
TXN-14281,97.01,Debit,ATM,15,1010,4,0,5.5,0,0
TXN-14282,430.97,Payment,Web_Browser,16,275,6,0,5.7,0,0
TXN-14283,31.29,Payment,Mobile_App,15,303,1,0,27.9,1,0
TXN-14284,42.38,Cash_Out,POS_Terminal,12,375,2,0,23.2,0,0
TXN-14285,224.22,Cash_Out,Web_Browser,16,441,6,1,5.2,0,0
TXN-14286,47.5,Purchase,Web_Browser,6,303,4,0,1.3,0,0
TXN-14287,21.65,Cash_Out,POS_Terminal,18,82,3,0,6.6,0,0
TXN-14288,11.94,Payment,Mobile_App,17,622,2,0,21.4,0,0
TXN-14289,23.58,Debit,Mobile_App,9,396,4,0,1.6,0,0
TXN-14290,316.76,Transfer,Web_Browser,17,407,4,2,16.7,0,0
TXN-14291,49.24,Payment,Web_Browser,1,1500,5,1,33.1,0,0
TXN-14292,25.52,Cash_Out,Web_Browser,9,487,4,0,741.9,0,1
TXN-14293,49.98,Purchase,Web_Browser,5,531,3,0,29.7,0,0
TXN-14294,75.59,Transfer,ATM,17,908,6,1,0.8,0,0
TXN-14295,8.51,Payment,ATM,17,50,3,0,16.5,0,0
TXN-14296,22.41,Payment,POS_Terminal,18,207,2,0,23.5,0,0
TXN-14297,3315.12,Payment,POS_Terminal,0,261,4,0,506.5,1,1
TXN-14298,235.85,Transfer,ATM,13,120,2,1,3.4,0,1
TXN-14299,48.52,Cash_Out,Mobile_App,16,549,2,0,38.8,0,0
TXN-14300,45.82,Payment,Mobile_App,8,432,5,0,0.3,0,0
TXN-14301,45.59,Purchase,Mobile_App,15,383,2,0,12.1,0,0
TXN-14302,17.82,Debit,POS_Terminal,6,1500,5,0,7.0,0,0
TXN-14303,91.66,Cash_Out,Web_Browser,8,91,5,1,9.3,0,1
TXN-14304,342.15,Debit,Web_Browser,13,399,1,0,11.5,0,0
TXN-14305,29.44,Payment,Mobile_App,15,241,1,0,11.5,0,0
TXN-14306,132.72,Transfer,Mobile_App,8,113,3,0,3.4,0,0
TXN-14307,48.83,Cash_Out,Web_Browser,8,53,4,0,17.1,0,1
TXN-14308,25.44,Debit,Mobile_App,9,679,2,0,0.3,0,0
TXN-14309,135.02,Debit,Mobile_App,9,272,5,0,0.3,0,0
TXN-14310,10.79,Payment,Mobile_App,9,523,1,0,9.8,0,0
TXN-14311,13.17,Purchase,Mobile_App,12,237,6,0,11.7,0,0
TXN-14312,319.78,Payment,Web_Browser,15,75,2,1,4.8,0,0
TXN-14313,36.48,Purchase,Mobile_App,12,124,3,2,12.0,0,0
TXN-14314,179.74,Purchase,Web_Browser,17,145,7,0,10.9,0,0
TXN-14315,48.54,Payment,Mobile_App,16,1083,2,0,6.4,0,0
TXN-14316,7756.94,Debit,POS_Terminal,7,2,3,0,15.8,0,1
TXN-14317,107.79,Payment,Mobile_App,5,1274,2,0,47.5,0,0
TXN-14318,78.88,Transfer,Web_Browser,19,1181,3,0,10.1,0,0
TXN-14319,25.85,Transfer,Web_Browser,6,1500,4,0,23.1,0,0
TXN-14320,163.39,Cash_Out,Mobile_App,8,195,5,1,4.3,0,0
TXN-14321,139.11,Purchase,POS_Terminal,2,996,2,0,21.5,0,0
TXN-14322,25.66,Cash_Out,Web_Browser,15,152,4,1,15.7,0,0
TXN-14323,161.21,Transfer,Mobile_App,14,8,4,0,15.3,0,0
TXN-14324,68.03,Debit,Mobile_App,22,77,2,0,33.5,0,0
TXN-14325,58.5,Purchase,ATM,19,872,2,0,4.0,0,0
TXN-14326,26.12,Payment,POS_Terminal,12,5,3,0,6.9,0,0
TXN-14327,21.85,Purchase,Mobile_App,11,237,4,1,1.3,0,0
TXN-14328,225.65,Payment,Mobile_App,10,24,5,4,19.4,1,0
TXN-14329,80.1,Debit,POS_Terminal,8,102,6,1,27.9,0,0
TXN-14330,140.37,Payment,Web_Browser,7,28,6,0,7.8,0,0
TXN-14331,33.8,Payment,POS_Terminal,7,589,4,0,6.6,0,0
TXN-14332,90.37,Transfer,Mobile_App,7,269,2,0,16.1,0,0
TXN-14333,38.53,Cash_Out,Web_Browser,9,698,3,1,1.2,0,0
TXN-14334,106.36,Transfer,Mobile_App,10,350,5,0,5.2,0,0
TXN-14335,13.43,Payment,Mobile_App,21,1063,2,0,6.8,0,0
TXN-14336,13.66,Cash_Out,Web_Browser,14,214,4,0,11.0,0,0
TXN-14337,18.07,Purchase,ATM,22,306,5,1,1874.1,0,1
TXN-14338,53.94,Transfer,Mobile_App,11,258,2,0,3.5,0,0
TXN-14339,5.94,Payment,Mobile_App,12,199,2,0,11.7,0,0
TXN-14340,86.55,Transfer,Web_Browser,11,562,7,0,39.0,0,0
TXN-14341,100.79,Payment,Web_Browser,8,311,2,2,0.4,1,1
TXN-14342,9.51,Debit,POS_Terminal,8,485,2,0,17.1,0,0
TXN-14343,36.37,Debit,POS_Terminal,20,464,4,0,14.7,0,0
TXN-14344,349.57,Cash_Out,Mobile_App,22,64,2,0,38.7,0,0
TXN-14345,35.19,Transfer,ATM,4,316,2,0,15.5,0,0
TXN-14346,19.93,Debit,POS_Terminal,8,67,7,1,1513.0,0,0
TXN-14347,37.51,Cash_Out,POS_Terminal,12,263,6,1,22.0,0,0
TXN-14348,176.25,Debit,Web_Browser,8,340,4,0,4.7,0,0
TXN-14349,17.31,Cash_Out,POS_Terminal,11,1500,3,0,13.6,0,0
TXN-14350,94.86,Debit,Mobile_App,7,10,3,1,11.0,0,0
TXN-14351,83.36,Cash_Out,Mobile_App,12,29,1,2,8.7,0,0
TXN-14352,4081.64,Transfer,POS_Terminal,10,25,4,0,1.2,0,1
TXN-14353,6106.2,Purchase,Mobile_App,11,153,4,0,5.2,1,1
TXN-14354,138.01,Transfer,Mobile_App,6,518,5,0,4.9,1,0
TXN-14355,17.47,Cash_Out,POS_Terminal,12,558,1,0,19.3,0,0
TXN-14356,81.74,Payment,POS_Terminal,22,401,2,0,38.0,0,0
TXN-14357,11.58,Cash_Out,Mobile_App,11,682,4,0,3.9,0,0
TXN-14358,143.26,Cash_Out,POS_Terminal,19,117,4,0,1.2,0,0
TXN-14359,116.41,Payment,Web_Browser,18,28,3,1,150.8,0,0
TXN-14360,35.98,Payment,Web_Browser,20,18,6,0,17.6,0,0
TXN-14361,43.24,Cash_Out,POS_Terminal,17,574,3,0,334.0,0,1
TXN-14362,88.04,Debit,Mobile_App,15,394,1,0,2.3,0,0
TXN-14363,14.07,Transfer,Mobile_App,18,360,4,0,24.2,0,0
TXN-14364,40.52,Payment,Mobile_App,6,125,2,0,25.2,0,0
TXN-14365,54.48,Cash_Out,Web_Browser,12,144,6,0,2.5,0,0
TXN-14366,9.91,Payment,Web_Browser,22,952,1,0,2.6,0,0
TXN-14367,133.98,Transfer,POS_Terminal,17,20,2,1,5.3,1,0
TXN-14368,437.15,Payment,POS_Terminal,21,446,3,0,3.7,0,0
TXN-14369,604.75,Payment,Web_Browser,17,112,5,0,55.6,0,0
TXN-14370,7.76,Payment,POS_Terminal,19,12,2,0,6.8,0,0
TXN-14371,174.24,Transfer,Mobile_App,16,408,4,0,258.2,0,0
TXN-14372,29.05,Payment,Mobile_App,17,121,4,1,24.5,0,0
TXN-14373,48.87,Transfer,POS_Terminal,13,385,3,0,7.3,0,0
TXN-14374,20.45,Transfer,Mobile_App,20,369,3,0,17.2,0,0
TXN-14375,100.22,Transfer,Mobile_App,18,230,3,0,1.7,0,0
TXN-14376,5.0,Transfer,Web_Browser,18,451,1,0,7.6,0,0
TXN-14377,16.45,Debit,Mobile_App,15,261,1,0,51.3,0,0
TXN-14378,5.71,Payment,POS_Terminal,10,102,2,0,2.8,0,0
TXN-14379,30.62,Transfer,Mobile_App,3,398,4,0,7.3,0,0
TXN-14380,39.91,Payment,Mobile_App,20,267,5,1,23.4,1,0
TXN-14381,11.32,Payment,Mobile_App,14,4,2,0,16.4,0,0
TXN-14382,91.97,Cash_Out,Web_Browser,10,696,4,0,15.0,0,0
TXN-14383,84.21,Cash_Out,Mobile_App,8,237,3,0,28.8,0,1
TXN-14384,129.78,Purchase,Web_Browser,18,609,1,0,0.4,0,0
TXN-14385,222.8,Cash_Out,POS_Terminal,18,644,2,0,22.1,0,1
TXN-14386,41.84,Purchase,ATM,18,177,1,1,32.1,0,0
TXN-14387,68.21,Payment,Mobile_App,15,213,3,0,0.2,0,0
TXN-14388,19.63,Payment,Mobile_App,11,162,2,0,12.3,0,0
TXN-14389,58.4,Payment,Web_Browser,10,180,1,0,6.4,0,0
TXN-14390,61.12,Payment,ATM,0,677,3,0,0.8,0,0
TXN-14391,250.94,Transfer,ATM,18,466,4,1,8.1,0,1
TXN-14392,93.32,Cash_Out,Mobile_App,6,41,4,0,15.5,0,0
TXN-14393,95.18,Payment,Web_Browser,15,283,5,0,37.7,0,0
TXN-14394,40.36,Purchase,Mobile_App,13,1500,2,0,14.5,1,1
TXN-14395,5.0,Debit,Mobile_App,13,272,5,0,29.1,0,0
TXN-14396,55.91,Payment,Mobile_App,20,463,3,0,1.9,0,0
TXN-14397,33.9,Payment,Mobile_App,3,440,5,1,3.5,0,0
TXN-14398,17.96,Payment,Mobile_App,17,130,3,0,52.7,0,0
TXN-14399,114.52,Payment,Mobile_App,5,140,3,0,32.8,0,0
TXN-14400,4751.74,Payment,Web_Browser,4,387,7,0,4.0,0,1
TXN-14401,19.95,Transfer,Mobile_App,12,208,3,0,14.6,0,0
TXN-14402,56.71,Payment,Web_Browser,5,254,4,1,6.8,0,0
TXN-14403,49.02,Transfer,Mobile_App,17,375,3,0,9.5,1,0
TXN-14404,170.04,Purchase,Mobile_App,13,451,5,0,29.6,0,0
TXN-14405,84.55,Cash_Out,Mobile_App,3,96,2,0,20.0,0,0
TXN-14406,111.36,Purchase,Mobile_App,4,48,4,0,4.1,0,0
TXN-14407,37.75,Payment,Web_Browser,15,104,2,1,5.7,0,0
TXN-14408,82.54,Transfer,Mobile_App,17,213,3,0,5.1,0,0
TXN-14409,130.61,Cash_Out,Web_Browser,12,126,7,0,22.8,0,0
TXN-14410,553.25,Payment,Mobile_App,14,253,2,0,10.1,0,0
TXN-14411,31.78,Payment,Web_Browser,17,17,3,0,45.2,0,0
TXN-14412,37.9,Cash_Out,POS_Terminal,15,214,3,0,25.4,0,0
TXN-14413,26.08,Cash_Out,Mobile_App,9,138,3,1,3.6,0,0
TXN-14414,34.91,Transfer,Mobile_App,15,230,7,0,23.1,0,0
TXN-14415,217.47,Transfer,Mobile_App,15,165,4,0,10.6,0,0
TXN-14416,23.83,Transfer,Web_Browser,16,101,4,0,4.4,0,0
TXN-14417,80.61,Payment,Mobile_App,15,704,3,0,6.8,0,0
TXN-14418,148.1,Payment,Web_Browser,21,62,4,0,53.7,0,0
TXN-14419,181.1,Payment,Web_Browser,8,344,6,1,9.9,0,0
TXN-14420,233.79,Payment,ATM,20,776,3,0,19.1,0,0
TXN-14421,87.41,Purchase,Web_Browser,13,233,4,0,9.7,0,0
TXN-14422,79.28,Cash_Out,Web_Browser,15,628,3,1,7.0,0,0
TXN-14423,30.93,Debit,Mobile_App,7,41,4,0,23.9,0,0
TXN-14424,7.62,Payment,ATM,11,205,2,0,28.3,0,0
TXN-14425,30.1,Transfer,POS_Terminal,17,184,5,0,1.1,0,0
TXN-14426,64.02,Payment,Mobile_App,16,3,3,0,4.9,0,0
TXN-14427,8479.16,Payment,POS_Terminal,4,176,3,0,10.6,0,1
TXN-14428,245.02,Payment,Mobile_App,14,139,5,0,5.7,0,0
TXN-14429,54.95,Debit,POS_Terminal,6,333,2,0,23.0,0,0
TXN-14430,6183.12,Cash_Out,POS_Terminal,23,836,2,0,1.8,0,1
TXN-14431,64.55,Transfer,Mobile_App,19,27,3,0,24.0,0,0
TXN-14432,67.23,Transfer,Web_Browser,2,120,3,0,14.4,0,0
TXN-14433,40.48,Purchase,Mobile_App,18,177,2,1,5.1,0,0
TXN-14434,5686.79,Payment,Mobile_App,20,183,1,0,6.3,0,1
TXN-14435,30.51,Payment,Mobile_App,11,448,6,0,3.0,0,0
TXN-14436,31.49,Payment,Web_Browser,16,176,5,0,4.4,0,0
TXN-14437,27.82,Debit,Mobile_App,12,9,3,0,18.9,0,0
TXN-14438,127.76,Purchase,Mobile_App,15,372,5,0,7.1,0,0
TXN-14439,194.19,Payment,Web_Browser,11,649,4,0,1425.1,0,0
TXN-14440,5606.33,Purchase,Mobile_App,10,217,2,2,10.8,0,1
TXN-14441,22.36,Debit,Mobile_App,12,262,3,0,2.4,0,0
TXN-14442,45.32,Payment,Mobile_App,8,54,2,0,10.4,0,0
TXN-14443,22.81,Transfer,Mobile_App,18,75,2,0,21.2,0,0
TXN-14444,19.74,Transfer,Mobile_App,11,81,5,0,5.3,0,0
TXN-14445,38.52,Purchase,Mobile_App,12,170,4,0,15.7,0,0
TXN-14446,69.65,Payment,ATM,19,790,3,0,3.3,0,0
TXN-14447,68.8,Debit,Web_Browser,13,222,3,0,2.2,0,0
